index,Клиент,Материал,Краткий текст материала,ЕИ,Общее количество,Месяц поставки,Год поставки,Полугодие,Срок поставки,Грузополучатель,Цена,Способ закупки,№ заказа,№ позиции,Дата заказа,ID Лота,Класс,Поставщик,Поставщик_адрес,Грузополучатель_адрес,reciever_lat,reciever_long,supp_lat,supp_long,distance
225,59.0,770000474114,"Кабель ВВГнг(А)-LS-ХЛ 3х4ок(N,PE)-0,66",КМ,0.4,1,2021,1,2021-01-30,20000221,104359.2,Конкурентный отбор,10931477,750,2020-01-16,100000342574.0,G21050102,59541,"[56.5, 84.9667]","[63.1667, 75.6167]",63.1667,75.6167,56.5,84.9667,904.9832585998946
226,59.0,770000474114,"Кабель ВВГнг(А)-LS-ХЛ 3х4ок(N,PE)-0,66",КМ,0.38,1,2021,1,2021-01-30,20000221,105801.6,Конкурентный отбор,10931477,760,2020-01-16,100000342574.0,G21050102,59541,"[56.5, 84.9667]","[63.1667, 75.6167]",63.1667,75.6167,56.5,84.9667,904.9832585998946
227,59.0,770000341881,"Кабель ВБШвнг(А)-ХЛ 5х2,5ок(N,PE)-1",КМ,0.96,8,2020,2,2020-08-13,20000221,136489.2,Конкурентный отбор,10931477,770,2020-01-16,100000342574.0,G21050102,59,"[63.1667, 75.6167]","[63.1667, 75.6167]",63.1667,75.6167,63.1667,75.6167,0.0
228,59.0,770000841381,"Кабель ВБШвнг(А)-ХЛ 5х25ок(N,PE)-1",КМ,3.0,7,2020,2,2020-07-31,20000221,932347.2,Конкурентный отбор,10931477,780,2020-01-16,100000342574.0,G21050102,39295,"[61.0042, 69.0019]","[63.1667, 75.6167]",63.1667,75.6167,61.0042,69.0019,419.67312809009945
229,59.0,770000692437,"Кабель ВБШвнг(А)-ХЛ 3х2,5ок-0,66",КМ,2.0,1,2021,1,2021-01-30,20000221,93316.8,Конкурентный отбор,10931477,790,2020-01-16,100000342574.0,G21050102,61448,"[54.1833, 45.1833]","[63.1667, 75.6167]",63.1667,75.6167,54.1833,45.1833,1995.6990320788348
230,59.0,770000341881,"Кабель ВБШвнг(А)-ХЛ 5х2,5ок(N,PE)-1",КМ,0.15,1,2021,1,2021-01-30,20000221,136489.2,Конкурентный отбор,10931477,800,2020-01-16,100000342574.0,G21050102,59,"[63.1667, 75.6167]","[63.1667, 75.6167]",63.1667,75.6167,63.1667,75.6167,0.0
231,59.0,770000872335,"Кабель КВБбШвнг(А)-LS 14х0,75",КМ,0.28,1,2021,1,2021-01-30,20000221,218953.2,Конкурентный отбор,10931477,810,2020-01-16,100000342574.0,G210502,58691,"[56.8575, 60.6125]","[63.1667, 75.6167]",63.1667,75.6167,56.8575,60.6125,1085.150155715241
232,59.0,770000872993,"Кабель КГВВнг(А) 7х1,5",КМ,0.395,1,2021,1,2021-01-30,20000221,99453.6,Конкурентный отбор,10931477,820,2020-01-16,100000342574.0,G210505,59541,"[56.5, 84.9667]","[63.1667, 75.6167]",63.1667,75.6167,56.5,84.9667,904.9832585998946
233,59.0,770000872266,"Кабель ВВГнг(А)-LS-ХЛ 2х2,5ок(N,PE)-0,66",КМ,0.605,1,2021,1,2021-01-30,20000221,57724.8,Конкурентный отбор,10931477,830,2020-01-16,100000342574.0,G21050102,58691,"[56.8575, 60.6125]","[63.1667, 75.6167]",63.1667,75.6167,56.8575,60.6125,1085.150155715241
234,59.0,770000745530,"Кабель ВВГнг(А)-LS-ХЛ 4х4ок(N)-0,66",КМ,0.29,1,2021,1,2021-01-30,20000221,137046.0,Конкурентный отбор,10931477,840,2020-01-16,100000342574.0,G21050102,59541,"[56.5, 84.9667]","[63.1667, 75.6167]",63.1667,75.6167,56.5,84.9667,904.9832585998946
235,59.0,770000872776,"Кабель ВВГнг(А)-LS-ХЛ 5х2,5ок(N,PE)-0,66",КМ,3.07,1,2021,1,2021-01-30,20000221,109102.8,Конкурентный отбор,10931477,850,2020-01-16,100000342574.0,G21050102,59541,"[56.5, 84.9667]","[63.1667, 75.6167]",63.1667,75.6167,56.5,84.9667,904.9832585998946
236,59.0,770000872285,"Кабель ВВГнг(А)-ХЛ 4х4ок(PE)-0,66",КМ,0.19,1,2021,1,2021-01-30,20000221,125174.4,Конкурентный отбор,10931477,860,2020-01-16,100000342574.0,G21050102,58691,"[56.8575, 60.6125]","[63.1667, 75.6167]",63.1667,75.6167,56.8575,60.6125,1085.150155715241
237,59.0,770000872318,"Кабель ВВГнг(А)-ХЛ 4х6ок(PE)-0,66",КМ,0.215,1,2021,1,2021-01-30,20000221,180607.2,Конкурентный отбор,10931477,870,2020-01-16,100000342574.0,G21050102,58691,"[56.8575, 60.6125]","[63.1667, 75.6167]",63.1667,75.6167,56.8575,60.6125,1085.150155715241
238,59.0,770000418030,"Кабель ВВГнг(А)-LS 5х4ок(N,PE)-0,66",КМ,0.455,1,2021,1,2021-01-30,20000221,153709.2,Конкурентный отбор,10931477,880,2020-01-16,100000342574.0,G21050102,59541,"[56.5, 84.9667]","[63.1667, 75.6167]",63.1667,75.6167,56.5,84.9667,904.9832585998946
239,59.0,770000100340,"Кабель КВВГнг(А)-LS 19х0,75",КМ,0.865,1,2021,1,2021-01-30,20000221,122360.4,Конкурентный отбор,10931477,890,2020-01-16,100000342574.0,G210502,59541,"[56.5, 84.9667]","[63.1667, 75.6167]",63.1667,75.6167,56.5,84.9667,904.9832585998946
240,59.0,770000872961,"Кабель ВВГнг(A)-LS-ХЛ 5х16ок(N,PE)-0,66",КМ,1.21,1,2021,1,2021-01-30,20000221,584469.6,Конкурентный отбор,10931477,900,2020-01-16,100000342574.0,G21050102,61448,"[54.1833, 45.1833]","[63.1667, 75.6167]",63.1667,75.6167,54.1833,45.1833,1995.6990320788348
241,59.0,770000872955,"Кабель ВВГнг(A)-LS-ХЛ 5х10ок(N,PE)-0,66",КМ,0.63,1,2021,1,2021-01-30,20000221,377043.6,Конкурентный отбор,10931477,910,2020-01-16,100000342574.0,G21050102,61448,"[54.1833, 45.1833]","[63.1667, 75.6167]",63.1667,75.6167,54.1833,45.1833,1995.6990320788348
242,59.0,770000872778,"Кабель ВВГнг(А)-LS-ХЛ 5х4ок(N,PE)-1",КМ,1.14,1,2021,1,2021-01-30,20000221,179578.8,Конкурентный отбор,10931477,920,2020-01-16,100000342574.0,G21050102,59541,"[56.5, 84.9667]","[63.1667, 75.6167]",63.1667,75.6167,56.5,84.9667,904.9832585998946
243,59.0,770000872963,"Кабель ВВГнг(A)-LS-ХЛ 5х25ок(N,PE)-0,66",КМ,0.79,1,2021,1,2021-01-30,20000221,899730.0,Конкурентный отбор,10931477,930,2020-01-16,100000342574.0,G21050102,61448,"[54.1833, 45.1833]","[63.1667, 75.6167]",63.1667,75.6167,54.1833,45.1833,1995.6990320788348
244,59.0,770000873022,"Кабель ВВГнг(А)-LS-ХЛ 5х70мс(N,PE)-1",КМ,1.09,1,2021,1,2021-01-29,20000221,2243175.6,Конкурентный отбор,10931477,940,2020-01-16,100000342574.0,G21050102,59541,"[56.5, 84.9667]","[63.1667, 75.6167]",63.1667,75.6167,56.5,84.9667,904.9832585998946
245,59.0,770000852471,"Кабель ВБШвнг(А)-ХЛ 5х35ок(N,PE)-1",КМ,0.48,7,2020,2,2020-07-31,20000221,1326000.0,Конкурентный отбор,10931477,960,2020-01-16,100000342574.0,G21050102,61448,"[54.1833, 45.1833]","[63.1667, 75.6167]",63.1667,75.6167,54.1833,45.1833,1995.6990320788348
246,59.0,770000872973,"Кабель КВБбШвнг(А)-LS 7х0,75",КМ,0.56,1,2021,1,2021-01-30,20000221,99600.0,Конкурентный отбор,10931477,970,2020-01-16,100000342574.0,G210502,59541,"[56.5, 84.9667]","[63.1667, 75.6167]",63.1667,75.6167,56.5,84.9667,904.9832585998946
247,59.0,770000310028,"Кабель КВБбШвнг(А)-LS 14х1,5",КМ,0.82,1,2021,1,2021-01-30,20000221,197961.6,Конкурентный отбор,10931477,980,2020-01-16,100000342574.0,G210502,59541,"[56.5, 84.9667]","[63.1667, 75.6167]",63.1667,75.6167,56.5,84.9667,904.9832585998946
248,59.0,770000875283,"Кабель ВВГнг(А)-LS 2х1,5ок(N)-0,66",КМ,0.52,1,2021,1,2021-01-30,20000221,36717.6,Конкурентный отбор,10931477,990,2020-01-16,100000342574.0,G21050102,59541,"[56.5, 84.9667]","[63.1667, 75.6167]",63.1667,75.6167,56.5,84.9667,904.9832585998946
249,59.0,770000875282,"Кабель ВВГнг(А)-LS 3х6ок(N,PE)-1",КМ,2.68,1,2021,1,2021-01-30,20000221,148381.2,Конкурентный отбор,10931477,1000,2020-01-16,100000342574.0,G21050102,59,"[63.1667, 75.6167]","[63.1667, 75.6167]",63.1667,75.6167,63.1667,75.6167,0.0
250,59.0,770000875281,"Кабель ВБШвнг(А)-ХЛ 3х1,5ок-0,66",КМ,1.12,7,2020,2,2020-07-31,20000221,76324.8,Конкурентный отбор,10931477,1010,2020-01-16,100000342574.0,G21050102,61448,"[54.1833, 45.1833]","[63.1667, 75.6167]",63.1667,75.6167,54.1833,45.1833,1995.6990320788348
251,59.0,770000872990,"Кабель КВВГнг(А)-ХЛ 14х0,75",КМ,0.445,9,2020,2,2020-09-17,20000221,118950.0,Конкурентный отбор,10931477,1020,2020-01-16,100000342574.0,G210502,61448,"[54.1833, 45.1833]","[63.1667, 75.6167]",63.1667,75.6167,54.1833,45.1833,1995.6990320788348
252,59.0,770000885009,"Кабель ВВГнг(А)-LS-ХЛ 3х2,5ок(N,PE)-0,66",КМ,2.9,1,2021,1,2021-01-30,20000221,70204.8,Конкурентный отбор,10931477,1030,2020-01-16,100000347766.0,G21050102,59541,"[56.5, 84.9667]","[63.1667, 75.6167]",63.1667,75.6167,56.5,84.9667,904.9832585998946
253,59.0,770000885009,"Кабель ВВГнг(А)-LS-ХЛ 3х2,5ок(N,PE)-0,66",КМ,0.53,1,2021,1,2021-01-30,20000221,70204.8,Конкурентный отбор,10931477,1040,2020-01-16,100000347766.0,G21050102,59541,"[56.5, 84.9667]","[63.1667, 75.6167]",63.1667,75.6167,56.5,84.9667,904.9832585998946
254,59.0,770000885232,"Кабель КуПе-Анг(А)-LS 4х0,5ок",КМ,0.49,1,2021,1,2021-01-30,20000221,144731.4,Конкурентный отбор,10931477,1050,2020-01-16,100000347194.0,G2106,72148,"[56.4464, 58.9183]","[63.1667, 75.6167]",63.1667,75.6167,56.4464,58.9183,1189.9448868678066
255,59.0,1241517,"Кабель КВПнг(А)-HF-5е 4х2х0,52",КМ,0.34,1,2021,1,2021-01-30,20000221,129846.0,Конкурентный отбор,10931477,1060,2020-01-16,100000347194.0,G21050301,27645,"[54.3408, 73.2098]","[63.1667, 75.6167]",63.1667,75.6167,54.3408,73.2098,990.9899113911054
256,59.0,770000302258,"Кабель ParLan U/UTP 4х2х0,52 ZH нг(А)-HF",КМ,5.72,1,2021,1,2021-01-30,20000221,103560.0,Конкурентный отбор,10931477,1070,2020-01-16,100000347194.0,G21050301,79691,"[58.0483, 56.595]","[63.1667, 75.6167]",63.1667,75.6167,58.0483,56.595,1177.5215508992596
257,59.0,770000885234,"Кабель КЭВВнг(А)-LS 4х0,2",КМ,0.725,1,2021,1,2021-01-30,20000221,78052.96,Конкурентный отбор,10931477,1080,2020-01-16,100000347194.0,G2106,69418,"[55.7522, 37.6156]","[63.1667, 75.6167]",63.1667,75.6167,55.7522,37.6156,2259.202444051766
258,59.0,770000312147,"Кабель КПСВВКВнг(А)-LS 2х2х0,5",КМ,1.43,1,2021,1,2021-01-30,20000221,364930.18,Конкурентный отбор,10931477,1090,2020-01-16,100000347194.0,G2106,69418,"[55.7522, 37.6156]","[63.1667, 75.6167]",63.1667,75.6167,55.7522,37.6156,2259.202444051766
259,59.0,770000885235,"Кабель КЭВВнг(А)-LS 2х0,2",КМ,0.355,1,2021,1,2021-01-30,20000221,49264.02,Конкурентный отбор,10931477,1100,2020-01-16,100000347194.0,G2106,69418,"[55.7522, 37.6156]","[63.1667, 75.6167]",63.1667,75.6167,55.7522,37.6156,2259.202444051766
260,59.0,770000885863,"Кабель КуПе-Анг(А)-LS 2х0,2ок",КМ,0.255,1,2021,1,2021-01-30,20000221,49264.02,Конкурентный отбор,10931477,1110,2020-01-16,100000347194.0,G2106,72148,"[56.4464, 58.9183]","[63.1667, 75.6167]",63.1667,75.6167,56.4464,58.9183,1189.9448868678066
261,59.0,770000391544,"КабельСПЕЦЛАНF/UTP5eZH нг(А)-HF 4х2х0,52",КМ,4.48,1,2021,1,2021-01-30,20000221,136860.0,Конкурентный отбор,10931477,1120,2020-01-16,100000347194.0,G21050301,64025,"[66.0833, 76.6333]","[63.1667, 75.6167]",63.1667,75.6167,66.0833,76.6333,327.8984148921739
262,59.0,770000885233,"Кабель КуПе-Анг(А)-LS 4х0,2ок",КМ,0.285,1,2021,1,2021-01-30,20000221,78052.96,Конкурентный отбор,10931477,1130,2020-01-16,100000347194.0,G2106,72148,"[56.4464, 58.9183]","[63.1667, 75.6167]",63.1667,75.6167,56.4464,58.9183,1189.9448868678066
263,59.0,770000323417,Кабель КПСВЭВКГнг(А)-LS 2х2х1,КМ,4.935,1,2021,1,2021-01-30,20000221,476200.6,Конкурентный отбор,10931477,1140,2020-01-16,100000347194.0,G21050370,69418,"[55.7522, 37.6156]","[63.1667, 75.6167]",63.1667,75.6167,55.7522,37.6156,2259.202444051766
264,59.0,770000885237,"Кабель КуПе-Анг(А)-LS 10х0,2ок",КМ,0.27,1,2021,1,2021-01-30,20000221,167885.4,Конкурентный отбор,10931477,1150,2020-01-16,100000347194.0,G2106,72148,"[56.4464, 58.9183]","[63.1667, 75.6167]",63.1667,75.6167,56.4464,58.9183,1189.9448868678066
265,59.0,770000873118,"Кабель КВБбШвнг(А)-LS-ХЛ 7х1,5",КМ,0.52,1,2021,1,2021-01-30,20000221,128034.0,Конкурентный отбор,10931477,1160,2020-01-16,100000349941.0,G210502,59541,"[56.5, 84.9667]","[63.1667, 75.6167]",63.1667,75.6167,56.5,84.9667,904.9832585998946
266,59.0,770000866738,"Кабель ДПО-нг(A)-HF-04У (1х4)-1,5кН",КМ,1.88,9,2020,2,2020-09-04,20000221,180000.0,Конкурентный отбор,10931479,400,2020-01-16,100000340864.0,G2109,52509,"[57.8628, 56.2917]","[63.1667, 75.6167]",63.1667,75.6167,57.8628,56.2917,1204.2337206725788
267,59.0,770000872757,"Кабель ВВГнг(А)-LS-ХЛ 4х6ок(N)-0,66",КМ,0.38,1,2021,1,2021-01-30,20000221,227773.2,Конкурентный отбор,10931479,420,2020-01-16,100000342574.0,G21050102,58691,"[56.8575, 60.6125]","[63.1667, 75.6167]",63.1667,75.6167,56.8575,60.6125,1085.150155715241
268,59.0,770000745530,"Кабель ВВГнг(А)-LS-ХЛ 4х4ок(N)-0,66",КМ,0.385,1,2021,1,2021-01-30,20000221,137046.0,Конкурентный отбор,10931479,430,2020-01-16,100000342574.0,G21050102,59541,"[56.5, 84.9667]","[63.1667, 75.6167]",63.1667,75.6167,56.5,84.9667,904.9832585998946
269,59.0,770000872776,"Кабель ВВГнг(А)-LS-ХЛ 5х2,5ок(N,PE)-0,66",КМ,1.0,1,2021,1,2021-01-30,20000221,109102.8,Конкурентный отбор,10931479,440,2020-01-16,100000342574.0,G21050102,59541,"[56.5, 84.9667]","[63.1667, 75.6167]",63.1667,75.6167,56.5,84.9667,904.9832585998946
270,59.0,770000872285,"Кабель ВВГнг(А)-ХЛ 4х4ок(PE)-0,66",КМ,0.18,1,2021,1,2021-01-30,20000221,125174.4,Конкурентный отбор,10931479,450,2020-01-16,100000342574.0,G21050102,58691,"[56.8575, 60.6125]","[63.1667, 75.6167]",63.1667,75.6167,56.8575,60.6125,1085.150155715241
271,59.0,770000418030,"Кабель ВВГнг(А)-LS 5х4ок(N,PE)-0,66",КМ,1.57,1,2021,1,2021-01-30,20000221,151717.2,Конкурентный отбор,10931479,460,2020-01-16,100000342574.0,G21050102,59541,"[56.5, 84.9667]","[63.1667, 75.6167]",63.1667,75.6167,56.5,84.9667,904.9832585998946
272,59.0,770000872990,"Кабель КВВГнг(А)-ХЛ 14х0,75",КМ,0.495,1,2021,1,2021-01-30,20000221,92325.6,Конкурентный отбор,10931479,470,2020-01-16,100000342574.0,G210502,61448,"[54.1833, 45.1833]","[63.1667, 75.6167]",63.1667,75.6167,54.1833,45.1833,1995.6990320788348
273,59.0,770000100340,"Кабель КВВГнг(А)-LS 19х0,75",КМ,0.725,1,2021,1,2021-01-30,20000221,122360.4,Конкурентный отбор,10931479,480,2020-01-16,100000342574.0,G210502,59541,"[56.5, 84.9667]","[63.1667, 75.6167]",63.1667,75.6167,56.5,84.9667,904.9832585998946
274,59.0,770000872965,"Кабель ВВГнг(A)-LS-ХЛ 5х6ок(N,PE)-0,66",КМ,2.01,1,2021,1,2021-01-30,20000221,230281.2,Конкурентный отбор,10931479,490,2020-01-16,100000342574.0,G21050102,61448,"[54.1833, 45.1833]","[63.1667, 75.6167]",63.1667,75.6167,54.1833,45.1833,1995.6990320788348
275,59.0,770000872963,"Кабель ВВГнг(A)-LS-ХЛ 5х25ок(N,PE)-0,66",КМ,0.51,1,2021,1,2021-01-30,20000221,899730.0,Конкурентный отбор,10931479,500,2020-01-16,100000342574.0,G21050102,61448,"[54.1833, 45.1833]","[63.1667, 75.6167]",63.1667,75.6167,54.1833,45.1833,1995.6990320788348
276,59.0,770000872967,"Кабель ВВГнг(A)-LS-ХЛ 5х95мс(N,PE)-1",КМ,0.4,1,2021,1,2021-01-30,20000221,3002489.56,Конкурентный отбор,10931479,510,2020-01-16,100000342574.0,G21050102,61448,"[54.1833, 45.1833]","[63.1667, 75.6167]",63.1667,75.6167,54.1833,45.1833,1995.6990320788348
277,59.0,770000872987,"Кабель КВВГнг(А)-ХЛ 10х0,75",КМ,0.48,1,2021,1,2021-01-30,20000221,72952.8,Конкурентный отбор,10931479,520,2020-01-16,100000342574.0,G210502,59541,"[56.5, 84.9667]","[63.1667, 75.6167]",63.1667,75.6167,56.5,84.9667,904.9832585998946
278,59.0,770000873001,"Кабель КВВГнг(А)-LS 27х0,75",КМ,0.3,1,2021,1,2021-01-30,20000221,174524.4,Конкурентный отбор,10931479,530,2020-01-16,100000342574.0,G210502,58691,"[56.8575, 60.6125]","[63.1667, 75.6167]",63.1667,75.6167,56.8575,60.6125,1085.150155715241
279,59.0,770000875283,"Кабель ВВГнг(А)-LS 2х1,5ок(N)-0,66",КМ,0.565,1,2021,1,2021-01-30,20000221,36717.6,Конкурентный отбор,10931479,540,2020-01-16,100000342574.0,G21050102,59541,"[56.5, 84.9667]","[63.1667, 75.6167]",63.1667,75.6167,56.5,84.9667,904.9832585998946
280,59.0,770000875282,"Кабель ВВГнг(А)-LS 3х6ок(N,PE)-1",КМ,0.41,1,2021,1,2021-01-30,20000221,148381.2,Конкурентный отбор,10931479,550,2020-01-16,100000342574.0,G21050102,59,"[63.1667, 75.6167]","[63.1667, 75.6167]",63.1667,75.6167,63.1667,75.6167,0.0
281,59.0,770000885009,"Кабель ВВГнг(А)-LS-ХЛ 3х2,5ок(N,PE)-0,66",КМ,0.815,1,2021,1,2021-01-30,20000221,70204.8,Конкурентный отбор,10931479,560,2020-01-16,100000347766.0,G21050102,59541,"[56.5, 84.9667]","[63.1667, 75.6167]",63.1667,75.6167,56.5,84.9667,904.9832585998946
282,59.0,770000885235,"Кабель КЭВВнг(А)-LS 2х0,2",КМ,0.35,1,2021,1,2021-01-30,20000221,49264.02,Конкурентный отбор,10931479,570,2020-01-16,100000347194.0,G2106,69418,"[55.7522, 37.6156]","[63.1667, 75.6167]",63.1667,75.6167,55.7522,37.6156,2259.202444051766
283,59.0,770000216409,"Кабель КуПе-Анг(А)-LS 1х2х0,5ок",КМ,0.13,1,2021,1,2021-01-30,20000221,86592.6,Конкурентный отбор,10931479,580,2020-01-16,100000347194.0,G2106,72148,"[56.4464, 58.9183]","[63.1667, 75.6167]",63.1667,75.6167,56.4464,58.9183,1189.9448868678066
284,59.0,770000885234,"Кабель КЭВВнг(А)-LS 4х0,2",КМ,0.455,1,2021,1,2021-01-30,20000221,78052.96,Конкурентный отбор,10931479,590,2020-01-16,100000347194.0,G2106,69418,"[55.7522, 37.6156]","[63.1667, 75.6167]",63.1667,75.6167,55.7522,37.6156,2259.202444051766
285,59.0,770000544261,"Кабель КВПнг(А)-HF-5е 2х2х0,52",КМ,3.165,1,2021,1,2021-01-30,20000221,103560.0,Конкурентный отбор,10931479,600,2020-01-16,100000347194.0,G21050301,79691,"[58.0483, 56.595]","[63.1667, 75.6167]",63.1667,75.6167,58.0483,56.595,1177.5215508992596
286,59.0,770000544261,"Кабель КВПнг(А)-HF-5е 2х2х0,52",КМ,3.46,1,2021,1,2021-01-30,20000221,71574.0,Конкурентный отбор,10931479,610,2020-01-16,100000347194.0,G21050301,79691,"[58.0483, 56.595]","[63.1667, 75.6167]",63.1667,75.6167,58.0483,56.595,1177.5215508992596
287,57650.0,770000924856,Кабель РПГнг(А)-FRHF-ХЛ 5х95э-1 HEPR,КМ,0.465,1,2021,1,2021-01-01,20000537,12833935.84,Конкурентный отбор,10931481,1650,2020-01-16,100000365738.0,G21050101,47772,"[58.0, 56.25]","[66.6615094, 66.3810869]",66.6615094,66.3810869,58.0,56.25,1092.9237101075196
288,57650.0,770000924936,Кабель К9РВПМнг(А)-HF 1х50мк/16-10,КМ,0.24,10,2020,2,2020-10-17,20000537,2362954.24,Конкурентный отбор,10931481,1660,2020-01-16,100000365738.0,G21050101,54948,"[55.7522, 37.6156]","[66.6615094, 66.3810869]",66.6615094,66.3810869,55.7522,37.6156,1931.0639407392925
289,57650.0,770000657931,"Кабель К9РВПМнг(А)-HF 5х10ок(N,PE) 0,6/1",КМ,1.7,12,2020,2,2020-12-25,20000537,1542743.3,Конкурентный отбор,10931481,1670,2020-01-16,100000365738.0,G21050101,54948,"[55.7522, 37.6156]","[66.6615094, 66.3810869]",66.6615094,66.3810869,55.7522,37.6156,1931.0639407392925
290,57650.0,770000924911,"Кабель К9РВПМнг(А)-HF 5х70мc(N,PE)-1",КМ,0.1,12,2020,2,2020-12-25,20000537,9407632.72,Конкурентный отбор,10931481,1680,2020-01-16,100000365738.0,G21050101,44114,"[60.1256, 29.8764]","[66.6615094, 66.3810869]",66.6615094,66.3810869,60.1256,29.8764,1923.1252524517542
291,57650.0,770000827518,"Кабель К9РВПМнг(А)-HF 4х1,5ок(PE)-1",КМ,0.1,12,2020,2,2020-12-25,20000537,795436.42,Конкурентный отбор,10931481,1690,2020-01-16,100000365738.0,G21050101,44114,"[60.1256, 29.8764]","[66.6615094, 66.3810869]",66.6615094,66.3810869,60.1256,29.8764,1923.1252524517542
292,57650.0,770000677830,"Кабель К9РВПМнг(А)-HF 3х2,5ок(N,PE)-1",КМ,2.235,12,2020,2,2020-12-25,20000537,653661.9,Конкурентный отбор,10931481,1700,2020-01-16,100000365738.0,G21050101,44114,"[60.1256, 29.8764]","[66.6615094, 66.3810869]",66.6615094,66.3810869,60.1256,29.8764,1923.1252524517542
293,57650.0,770000852476,"Кабель К9РВПМнг(А)-HF 5х2,5ок(N,PE)-1",КМ,0.76,12,2020,2,2020-12-25,20000537,763486.27,Конкурентный отбор,10931481,1710,2020-01-16,100000365738.0,G21050101,54948,"[55.7522, 37.6156]","[66.6615094, 66.3810869]",66.6615094,66.3810869,55.7522,37.6156,1931.0639407392925
294,57650.0,770000851213,"Кабель К9РВПМнг(А)-HF 5х4ок(N,PE)-1",КМ,2.3,12,2020,2,2020-12-25,20000537,947248.51,Конкурентный отбор,10931481,1720,2020-01-16,100000365738.0,G21050101,64025,"[66.0833, 76.6333]","[66.6615094, 66.3810869]",66.6615094,66.3810869,66.0833,76.6333,460.862023781104
295,57650.0,770000677824,"Кабель К9РВПМнг(А)-HF 5х16мк(N,PE)-1",КМ,1.015,12,2020,2,2020-12-25,20000537,2482126.15,Конкурентный отбор,10931481,1730,2020-01-16,100000365738.0,G21050101,44114,"[60.1256, 29.8764]","[66.6615094, 66.3810869]",66.6615094,66.3810869,60.1256,29.8764,1923.1252524517542
296,57650.0,770000851235,"Кабель К9РВПМнг(А)-HF 5х6ок(N,PE)-1",КМ,2.245,12,2020,2,2020-12-25,20000537,1326328.48,Конкурентный отбор,10931481,1740,2020-01-16,100000365738.0,G21050101,44114,"[60.1256, 29.8764]","[66.6615094, 66.3810869]",66.6615094,66.3810869,60.1256,29.8764,1923.1252524517542
297,57650.0,770000689944,"Кабель К9РВПМнг(А)-HF 3х4ок(N,PE) 1 кВ",КМ,1.47,12,2020,2,2020-12-25,20000537,848935.03,Конкурентный отбор,10931481,1750,2020-01-16,100000365738.0,G21050101,47772,"[58.0, 56.25]","[66.6615094, 66.3810869]",66.6615094,66.3810869,58.0,56.25,1092.9237101075196
298,57650.0,770000246509,"Кабель К9РВПМнг(А)-HF 3х6ок(N,PE) - 1",КМ,5.08,12,2020,2,2020-12-25,20000537,1054232.02,Конкурентный отбор,10931481,1770,2020-01-16,100000365738.0,G21050101,22722,"[55.0411, 82.9344]","[66.6615094, 66.3810869]",66.6615094,66.3810869,55.0411,82.9344,1561.9901457146095
299,57650.0,770000852520,"Кабель К9РВСБПМнг(А)-HF 5х2,5ок(N,PE)-1",КМ,0.585,2,2021,1,2021-02-03,20000537,837891.79,Конкурентный отбор,10931481,1790,2020-01-16,100000375170.0,G21050101,50630,"[66.0833, 76.6333]","[66.6615094, 66.3810869]",66.6615094,66.3810869,66.0833,76.6333,460.862023781104
300,39295.0,770000594668,"Кабель КПБК-90 3х16-3,3",КМ,2.5,7,2020,2,2020-07-20,20000447,507608.0,Конкурентный отбор,10931492,60,2020-01-16,100000342774.0,G2107,58691,"[56.8575, 60.6125]","[52.3445327, 84.4583842]",52.3445327,84.4583842,56.8575,60.6125,1606.19947992226
301,39295.0,770000594668,"Кабель КПБК-90 3х16-3,3",КМ,2.5,7,2020,2,2020-07-20,20000447,507608.0,Конкурентный отбор,10931492,70,2020-01-16,100000342774.0,G2107,58691,"[56.8575, 60.6125]","[52.3445327, 84.4583842]",52.3445327,84.4583842,56.8575,60.6125,1606.19947992226
302,39295.0,770000273338,"Кабель ВВГнг(А)-FRLS 3х1,5ок(N,PE)-0,66",КМ,2.0,9,2020,2,2020-09-30,20000447,72198.0,Конкурентный отбор,10931493,40,2020-01-16,100000343559.0,G21050102,59541,"[56.5, 84.9667]","[52.3445327, 84.4583842]",52.3445327,84.4583842,56.5,84.9667,463.23272573118635
303,39295.0,770000866678,Кабель ДПС-нг(А)-HF-48У(6х8)-7кН,КМ,0.331,7,2020,2,2020-07-31,20000447,342240.0,Конкурентный отбор,10931499,1510,2020-01-16,100000340763.0,G2109,52509,"[57.8628, 56.2917]","[52.3445327, 84.4583842]",52.3445327,84.4583842,57.8628,56.2917,1877.7059513281692
304,39295.0,770000506126,"Кабель ВВГнг(А)-LS 5х6ок(N,PE)-1",КМ,1.7,7,2020,2,2020-07-31,20000447,229507.2,Конкурентный отбор,10931499,1520,2020-01-16,100000343559.0,G21050102,27645,"[54.3408, 73.2098]","[52.3445327, 84.4583842]",52.3445327,84.4583842,54.3408,73.2098,778.0751229366026
305,39295.0,770000229438,"Кабель ВБШвнг(А)-ХЛ 5х95мс(N,PE)-1",КМ,0.015,8,2020,2,2020-08-30,20000447,22180478.4,Конкурентный отбор,10931499,1530,2020-01-16,100000343559.0,G21050102,59541,"[56.5, 84.9667]","[52.3445327, 84.4583842]",52.3445327,84.4583842,56.5,84.9667,463.23272573118635
